LotFrontage,LotArea,LandSlope,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,HasGarage,MoSold_sin,MoSold_cos,HasBasement,TotalSF,TotalFinishedSF,TotalPorchSF,TotalOutdoorSF,TotalBath,TotalFullBath,TotalHalfBath,BathPerBedroom,RoomPerBedroom,HasFireplace,HasPorch,HasWoodDeck,HasMasVnr,HouseAge,RemodAge,GarageAge,IsNewHouse,IsRemodeled,QualityConditionGap,ExteriorScore,GarageScore,BasementScore,FireplaceScore,KitchenScore,HeatingScore,QualAreaInteraction,QualTotalSF,CondAreaInteraction,QualGarageInteraction,QualBasementInteraction,QualGrLivAreaInteraction,GarageAreaPerCar,FinishedBsmtRatio,BasementRatio,LivingAreaRatio,MSSubClass_160,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_NoAlley,Alley_Pave,LotShape_IR2,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_Inside,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_Rare,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Condition1_Feedr,Condition1_Norm,Condition1_PosN,Condition1_RRAn,Condition1_Rare,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_Rare,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Hip,RoofStyle_Rare,RoofMatl_Rare,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_Rare,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Heating_GasA,Heating_GasW,Electrical_FuseF,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_Detchd,GarageType_NoGarage,Fence_GdWo,Fence_MnPrv,Fence_NoFence,MiscFeature_None,MiscFeature_Shed,SaleType_New,SaleType_Rare,SaleType_WD,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleCondition_Rare
3.9318256327243257,8.517393171418904,2,5,6,0.0,3,3,3,3,1,2,5.389071729816501,1,0.0,6.695798917058491,1026.0,3,1,6.934397209928558,6.501289670540389,0.0,7.433666540166168,0.0,0.0,2,0,3,1,4,6,7,1,4,1,1.0,308.0,3,3,2,0.0,0.0,5.493061443340548,0.0,0.0,0.0,0,0.0,5,2010,1,0.49999999999999994,0.0,1,7.907651594711089,7.554858521040676,5.493061443340548,5.493061443340548,2.0,2.0,0.0,0.6666666666666666,2.0,1,0,0,0,86,60,86.0,0,1,-1,3.0,3.0,3.0,4,4,3,13585.0,13.585,16302.0,1540.0,5130.0,8455,308.0,0.2124756335282651,0.3776223776223776,0.6223776223776224,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
4.110873864173311,8.881975184248867,2,7,5,0.0,4,3,4,4,1,1,0.0,1,0.0,7.165493475060845,1293.0,5,1,7.171656822768514,0.0,0.0,7.171656822768514,1.0,0.0,2,0,2,1,4,5,7,1,4,2,2.0,572.0,3,3,2,5.37989735354046,4.804021044733257,0.0,0.0,0.0,0.0,0,0.0,8,2006,1,-0.8660254037844385,0.0,1,7.861341795599989,7.171656822768514,4.804021044733257,5.823045895483019,3.0,3.0,0.0,1.5,2.5,1,1,1,0,0,0,0.0,1,0,2,3.5,3.0,4.0,4,4,5,18158.0,18.158,12970.0,4004.0,9051.0,9107,286.0,0.0,0.4984579799537394,0.5015420200462606,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
4.382026634673881,9.13194630454817,2,7,5,0.0,4,3,4,3,3,1,0.0,1,0.0,6.84587987526405,939.0,5,1,6.84587987526405,6.755768921984255,0.0,7.494430215031565,0.0,0.0,2,1,3,1,4,8,7,0,0,2,2.0,639.0,3,3,2,4.976733742420574,3.9889840465642745,0.0,0.0,0.0,0.0,0,0.0,4,2007,1,0.8660254037844387,0.0,1,7.914617709040679,7.494430215031565,3.9889840465642745,5.288267030694535,2.5,2.0,1.0,0.8333333333333334,2.6666666666666665,0,1,1,0,1,1,1.0,0,0,2,3.5,3.0,3.5,0,4,5,19152.0,19.152,13680.0,4473.0,6573.0,12579,319.5,0.0,0.3432017543859649,0.6567982456140351,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
4.110873864173311,9.105090961257085,2,6,3,0.0,3,3,2,2,1,1,0.0,1,0.0,6.665683717782408,784.0,3,0,6.665683717782408,0.0,0.0,6.665683717782408,0.0,0.0,1,0,2,1,3,5,7,0,0,1,2.0,360.0,2,2,0,0.0,0.0,4.5217885770490405,0.0,0.0,0.0,0,0.0,10,2009,1,-0.8660254037844386,0.40546510810816444,1,7.358193752733032,6.665683717782408,4.5217885770490405,4.5217885770490405,1.0,1.0,0.0,0.5,2.5,0,0,0,0,81,59,59.0,0,1,3,3.0,2.0,2.0,0,3,3,9408.0,9.408,4704.0,2160.0,4704.0,4704,180.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
4.394449154672439,10.880082855015793,1,6,5,0.0,4,3,4,3,3,6,6.893656354602635,1,0.0,6.39024066706535,1580.0,5,1,6.984716320118266,6.774223886357614,0.0,7.577633832602728,1.0,0.0,2,1,3,1,4,9,7,2,2,3,2.0,501.0,3,3,2,5.37989735354046,5.44673737166631,0.0,0.0,0.0,0.0,0,0.0,6,2007,1,1.2246467991473532e-16,0.0,1,8.170185652879642,7.985824666418917,5.44673737166631,6.104793232414985,3.5,3.0,1.0,1.1666666666666667,3.0,1,1,1,0,15,15,15.0,0,0,1,3.5,3.0,3.5,2,4,5,21198.0,21.198,17665.0,3006.0,9480.0,11718,250.5,0.6234177215189873,0.4472120011321823,0.5527879988678177,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
3.784189633918261,8.065579427282092,2,8,5,2.833213344056216,4,3,4,3,1,6,3.2188758248682006,1,0.0,7.117205503164344,1256.0,5,1,7.146772179452637,0.0,0.0,7.146772179452637,0.0,0.0,2,0,2,1,4,6,7,1,3,3,2.0,430.0,3,3,2,4.990432586778736,3.044522437723423,0.0,0.0,4.976733742420574,0.0,0,0.0,4,2010,1,0.8660254037844387,0.0,1,7.8343923029104365,7.165493475060845,5.10594547390058,5.739792912179234,2.0,2.0,0.0,1.0,3.0,1,1,1,1,6,5,6.0,0,1,3,3.5,3.0,3.5,3,4,5,20200.0,20.2,12625.0,3440.0,10048.0,10152,215.0,0.01910828025477707,0.4974257425742574,0.5025742574257426,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
4.07753744390572,9.037295651962438,2,5,3,0.0,3,2,3,3,1,1,0.0,1,0.0,6.490723534502507,658.0,3,1,6.490723534502507,6.267200548541362,0.0,7.077498053569231,0.0,0.0,1,0,5,1,3,8,7,0,0,0,0.0,0.0,0,0,0,0.0,5.0238805208462765,0.0,0.0,0.0,0.0,0,0.0,5,2006,0,0.49999999999999994,0.0,1,7.519149957669823,7.077498053569231,5.0238805208462765,5.0238805208462765,1.0,1.0,0.0,0.2,1.6,0,1,0,0,96,10,-1.0,0,1,2,2.5,0.0,3.0,0,3,3,9210.0,9.21,5526.0,0.0,3290.0,5920,0.0,0.0,0.3572204125950054,0.6427795874049945,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
4.290459441148391,8.881975184248867,2,6,6,5.545177444479562,3,3,3,3,3,5,6.448889394146858,1,0.0,6.018593214496234,1041.0,5,1,7.026426808699636,0.0,0.0,7.026426808699636,1.0,0.0,1,0,3,1,3,6,7,1,2,1,1.0,352.0,3,3,2,5.6937321388027,0.0,0.0,0.0,0.0,0.0,0,0.0,10,2009,1,-0.8660254037844386,0.40546510810816444,1,7.681099001536359,7.471363088187097,0.0,5.6937321388027,2.0,2.0,0.0,0.6666666666666666,2.0,1,0,1,1,33,33,32.0,0,0,0,3.0,3.0,3.0,2,3,5,12996.0,12.996,12996.0,2112.0,6246.0,6750,352.0,0.6061479346781941,0.4806094182825485,0.5193905817174516,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
4.543294782270004,9.146654820290049,2,7,5,4.836281906951478,4,3,4,3,1,1,0.0,1,0.0,7.292337176173877,1468.0,5,1,7.299797366758161,0.0,0.0,7.299797366758161,0.0,0.0,2,0,3,1,4,6,7,0,0,2,2.0,577.0,3,3,2,4.795790545596741,3.258096538021482,0.0,0.0,0.0,0.0,0,0.0,7,2008,1,-0.4999999999999997,0.0,1,7.988882253309227,7.299797366758161,3.258096538021482,4.983606621708336,2.0,2.0,0.0,0.6666666666666666,2.0,0,1,1,1,9,8,9.0,0,1,2,3.5,3.0,3.5,0,4,5,20629.0,20.629,14735.0,4039.0,10276.0,10353,288.5,0.0,0.498133695283339,0.501866304716661,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
4.574710978503383,9.431481920619719,2,10,5,5.60947179518496,5,3,5,3,3,6,7.155396301896734,1,0.0,5.998936561946683,1682.0,5,1,7.463363045520021,6.3818160174060985,0.0,7.75491027202143,1.0,0.0,2,1,3,1,5,9,7,1,5,3,3.0,846.0,3,3,2,5.2832037287379885,4.90527477843843,0.0,0.0,0.0,0.0,0,0.0,8,2008,1,-0.8660254037844385,0.0,1,8.297792626380861,8.19229373114764,4.90527477843843,5.802118375377063,3.5,3.0,1.0,1.1666666666666667,3.0,1,1,1,1,1,0,0.0,0,1,5,4.0,3.0,4.0,5,5,5,40140.0,40.14,20070.0,8460.0,16820.0,23320,282.0,0.760998810939358,0.4190333831589437,0.5809666168410563,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
3.9318256327243257,9.036701015565063,2,5,8,0.0,3,3,3,4,1,3,5.488937726156687,4,5.971261839790462,5.438079308923196,861.0,5,1,6.8690144506657065,6.008813185442595,0.0,7.221105098182496,1.0,0.0,1,0,4,1,3,7,7,0,0,1,1.0,384.0,3,3,2,0.0,4.875197323201151,4.727387818712341,0.0,0.0,0.0,0,0.0,4,2008,1,0.8660254037844387,0.0,1,7.709308333385869,7.600902459542082,5.493061443340548,5.493061443340548,2.0,2.0,0.0,0.5,1.75,0,1,0,0,108,58,30.0,0,1,-3,3.0,3.0,3.5,0,3,5,11140.0,11.14,17824.0,1920.0,4305.0,6835,384.0,0.7340301974448316,0.3864452423698384,0.6135547576301615,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
4.276666119016055,9.41001056710475,2,6,5,0.0,3,3,5,3,1,5,6.53813982376767,1,0.0,4.74493212836325,804.0,5,1,6.690842277418564,7.05444965813294,0.0,7.581719640125308,1.0,0.0,2,1,3,1,4,7,7,1,3,3,2.0,560.0,3,3,2,4.836281906951478,5.262690188904886,0.0,0.0,0.0,0.0,0,0.0,6,2009,1,1.2246467991473532e-16,0.0,1,7.925157512224703,7.883069351305753,5.262690188904886,5.762051382780177,3.5,3.0,1.0,1.1666666666666667,2.3333333333333335,1,1,1,0,8,7,8.0,0,1,1,3.0,3.0,4.0,3,4,5,16590.0,16.59,13825.0,3360.0,4824.0,11766,280.0,0.8582089552238806,0.29077757685352623,0.7092224231464738,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
4.30406509320417,9.028818495352793,2,5,7,0.0,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,3,1,6.78332520060396,0.0,0.0,6.78332520060396,0.0,0.0,1,0,3,1,3,5,7,0,0,2,1.0,294.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,7.0909098220799835,7,2007,1,-0.4999999999999997,0.0,0,6.78332520060396,6.78332520060396,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,1.6666666666666667,0,0,0,0,48,48,48.0,0,0,-2,3.0,3.0,0.0,0,3,3,4410.0,4.41,6174.0,1470.0,0.0,4410,294.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
3.970291913552122,8.915566545710645,2,4,5,0.0,3,3,3,3,1,3,5.58724865840025,1,0.0,6.259581464064923,788.0,3,1,6.670766320845874,0.0,0.0,6.670766320845874,0.0,0.0,1,0,2,1,3,4,7,2,3,0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,2006,0,0.8660254037844387,0.0,1,7.3632795869630385,6.961296045910167,0.0,0.0,1.0,1.0,0.0,0.5,2.0,1,0,0,0,65,56,-1.0,0,1,-1,3.0,0.0,3.0,3,3,3,6304.0,6.304,7880.0,0.0,3152.0,3152,0.0,0.33756345177664976,0.5,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
4.110873864173311,9.2237500588861,2,5,6,0.0,3,3,3,3,1,1,0.0,1,0.0,6.601230118728877,735.0,4,1,6.601230118728877,5.703782474656201,0.0,6.942156705699469,0.0,0.0,1,0,2,1,3,5,7,0,0,1,1.0,240.0,3,3,2,0.0,3.6888794541139363,0.0,0.0,0.0,0.0,0,0.0,7,2007,1,-0.4999999999999997,0.0,1,7.478734825567875,6.942156705699469,3.6888794541139363,3.6888794541139363,1.0,1.0,0.0,0.5,2.5,0,1,0,0,67,57,67.0,0,1,-1,3.0,3.0,3.0,0,3,4,8845.0,8.845,10614.0,1200.0,3675.0,5170,240.0,0.0,0.4154889768230639,0.5845110231769362,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
4.23410650459726,9.166597449028265,2,5,6,0.0,3,3,3,3,3,4,6.606650186198215,1,0.0,6.0063531596017325,1144.0,3,1,7.0431599159883405,0.0,0.0,7.0431599159883405,1.0,0.0,1,0,3,1,3,6,7,0,0,1,1.0,596.0,3,3,2,3.8066624897703196,0.0,0.0,0.0,0.0,0.0,0,0.0,6,2010,1,1.2246467991473532e-16,0.0,1,7.735870319952567,7.5411524551363085,0.0,3.8066624897703196,2.0,2.0,0.0,0.6666666666666666,2.0,0,0,1,0,54,54,54.0,0,0,-1,3.0,3.0,3.0,0,3,3,11440.0,11.44,13728.0,2980.0,5720.0,5720,596.0,0.6459790209790209,0.5,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
4.110873864173311,8.881975184248867,2,5,5,0.0,3,3,3,3,3,3,6.656726524178391,1,0.0,4.770684624465665,894.0,3,1,6.796823718274855,0.0,0.0,6.796823718274855,0.0,0.0,1,0,2,1,3,6,7,0,0,2,2.0,600.0,3,3,2,5.375278407684165,0.0,0.0,0.0,0.0,0.0,0,0.0,9,2009,1,-1.0,0.0,1,7.489412083508719,7.421775793644647,0.0,5.375278407684165,1.0,1.0,0.0,0.5,3.0,0,0,1,0,37,37,24.0,0,0,0,3.0,3.0,3.0,0,3,3,8940.0,8.94,8940.0,3000.0,4470.0,4470,300.0,0.8691275167785235,0.5,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
4.248495242049359,8.934718614016768,2,5,5,5.666426688112432,3,3,3,3,1,5,6.293419278846481,1,0.0,5.783825182329737,864.0,3,1,6.776506992372183,6.842683282238422,0.0,7.502738210754851,0.0,0.0,2,0,4,1,3,8,7,1,3,2,1.0,264.0,3,3,2,0.0,5.1298987149230735,0.0,0.0,0.0,0.0,0,0.0,7,2007,1,-0.4999999999999997,0.0,1,7.892452043520352,7.763446388727362,5.1298987149230735,5.1298987149230735,2.0,2.0,0.0,0.5,2.0,1,1,0,1,45,45,45.0,0,0,0,3.0,3.0,3.0,3,3,3,13380.0,13.38,13380.0,1320.0,4320.0,9060,264.0,0.625,0.32286995515695066,0.6771300448430493,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
4.110873864173311,9.101417964751995,2,5,2,0.0,3,2,2,1,1,1,0.0,1,0.0,6.8690144506657065,961.0,4,1,6.982862751468942,0.0,0.0,6.982862751468942,0.0,0.0,1,0,2,1,3,6,2,0,0,1,1.0,338.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,11,2007,1,-0.5000000000000004,0.6238107163648713,1,7.620214770574455,6.982862751468942,0.0,0.0,1.0,1.0,0.0,0.5,3.0,0,0,0,0,87,57,87.0,0,1,3,2.5,1.0,1.5,0,3,4,10190.0,10.19,4076.0,1690.0,4805.0,5385,338.0,0.0,0.471540726202159,0.528459273797841,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4.189654742026425,9.002824076547672,2,7,5,4.61512051684126,4,3,4,3,1,6,6.70073110954781,1,0.0,5.638354669333745,1092.0,5,1,7.014814351275545,6.0844994130751715,0.0,7.346655163176539,1.0,0.0,2,0,2,1,4,7,7,0,0,3,2.0,438.0,3,3,2,0.0,5.1298987149230735,0.0,0.0,0.0,0.0,0,0.0,10,2009,1,-0.8660254037844386,0.40546510810816444,1,7.879669914604289,7.767687277186908,5.1298987149230735,5.1298987149230735,3.0,3.0,0.0,1.5,3.5,0,1,0,1,3,2,2.0,0,1,2,3.5,3.0,3.5,0,4,5,18494.0,18.494,13210.0,3066.0,7644.0,10850,219.0,0.7435897435897436,0.4133232399697199,0.5866767600302801,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
3.6635616461296463,9.613402595468036,2,8,5,0.0,4,3,4,3,1,6,6.668228248417403,1,0.0,6.163314804034641,1260.0,5,1,7.161622002939187,0.0,0.0,7.161622002939187,1.0,0.0,1,1,1,1,5,4,7,2,4,3,2.0,500.0,3,3,2,4.795790545596741,3.4339872044851463,0.0,0.0,5.41610040220442,0.0,0,0.0,12,2008,1,-2.4492935982947064e-16,0.6931471805599453,1,7.8434564043761155,7.637716432664798,5.541263545158426,5.926926025970411,2.5,2.0,1.0,2.5,4.0,1,1,1,0,12,12,12.0,0,0,3,3.5,3.0,3.5,4,5,5,20384.0,20.384,12740.0,4000.0,10080.0,10304,250.0,0.6238095238095238,0.4945054945054945,0.5054945054945055,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
