LotFrontage,LotArea,Street,LandSlope,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,HasGarage,MoSold_sin,MoSold_cos,HasBasement,HasPool,TotalSF,TotalFinishedSF,TotalPorchSF,TotalOutdoorSF,TotalBath,TotalFullBath,TotalHalfBath,BathPerBedroom,RoomPerBedroom,HasFireplace,HasPorch,HasWoodDeck,HasMasVnr,HouseAge,RemodAge,GarageAge,IsNewHouse,IsRemodeled,QualityConditionGap,ExteriorScore,GarageScore,BasementScore,FireplaceScore,KitchenScore,HeatingScore,QualAreaInteraction,QualTotalSF,CondAreaInteraction,QualGarageInteraction,QualBasementInteraction,QualGrLivAreaInteraction,GarageAreaPerCar,FinishedBsmtRatio,BasementRatio,LivingAreaRatio,PorchRatio,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_NoAlley,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosN,Condition1_RRAn,Condition1_Rare,Condition2_Rare,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_Rare,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Hip,RoofStyle_Rare,RoofMatl_Rare,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Rare,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_Rare,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Rare,Foundation_Slab,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NoGarage,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_NoFence,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_New,SaleType_Rare,SaleType_WD,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleCondition_Rare
4.007333185232471,9.533293058509884,1,2,6,6,4.290459441148391,3,3,4,4,1,6,6.8885724595653635,2,3.713572066704308,4.532599493153256,1112.0,4,1,7.037027614686276,0.0,0.0,7.037027614686276,1.0,0.0,2,0,2,1,4,5,7,1,3,1,2.0,551.0,3,3,2,4.836281906951478,0.0,0.0,0.0,0.0,0.0,0,0.0,7,2006,1,-0.4999999999999997,0.0,1,0,7.718685495198466,7.67693714581808,0.0,4.836281906951478,3.0,3.0,0.0,1.5,2.5,1,0,1,1,19,19,19.0,0,0,0,3.0,3.0,4.0,3,4,4,9.510074525452104,2.6737347706870898,9.510074525452104,8.103796712981794,8.805824812903607,8.828054536815424,275.5,0.9172661870503597,0.49444197421076036,0.5055580257892397,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
3.9318256327243257,8.699681400989514,1,2,5,7,0.0,3,3,3,3,1,2,6.424869023905388,1,0.0,0.0,616.0,4,1,6.424869023905388,0.0,0.0,6.424869023905388,0.0,0.0,1,0,2,1,3,4,7,0,0,1,1.0,205.0,3,3,2,0.0,0.0,4.867534450455582,0.0,0.0,0.0,0,0.0,6,2006,1,1.2246467991473532e-16,0.0,1,0,7.117205503164344,7.117205503164344,4.867534450455582,4.867534450455582,1.0,1.0,0.0,0.5,2.0,0,0,0,0,85,56,85.0,0,1,-2,3.0,3.0,3.0,0,3,4,8.725994381014571,1.9685099809725544,9.062420241899561,6.933423025730715,8.033009498596668,8.033009498596668,205.0,1.0,0.5,0.5,0.10470779220779221,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
4.060443010546419,8.76732914779405,1,2,5,7,0.0,3,3,5,4,2,2,5.351858133476067,5,6.313548046277095,5.393627546352362,980.0,2,1,7.046647277848756,0.0,0.0,7.046647277848756,0.0,1.0,1,0,2,1,3,6,7,0,0,1,1.0,308.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9,2006,1,-1.0,0.0,1,0,7.663407664893479,7.554858521040676,0.0,0.0,1.5,1.0,1.0,0.75,3.0,0,0,0,0,54,54,54.0,0,0,-2,3.0,3.0,4.5,0,3,2,9.272469743441732,2.454447442303292,9.608915129379593,7.340186835320115,8.497194544909547,8.655388690167637,308.0,0.7765306122448979,0.4605263157894737,0.5394736842105263,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
4.189654742026425,9.042040056544483,1,2,5,8,0.0,3,4,3,3,1,6,6.317164686747284,4,4.770684624465665,5.41610040220442,894.0,5,1,6.796823718274855,0.0,0.0,6.796823718274855,1.0,0.0,1,0,3,1,3,5,7,1,4,1,1.0,336.0,3,3,2,6.0330862217988015,4.976733742420574,0.0,0.0,0.0,0.0,0,0.0,4,2010,1,0.8660254037844387,0.0,1,0,7.489412083508719,7.355641102974253,4.976733742420574,6.329720905522696,2.0,2.0,0.0,0.6666666666666666,1.6666666666666667,1,1,1,0,45,1,37.0,0,1,-3,3.5,3.0,3.0,4,3,5,9.098402718735318,2.2965670206684825,9.56836440548421,7.427144133408616,8.405367376233981,8.405367376233981,336.0,0.7494407158836689,0.5,0.5,0.08053691275167785,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
4.0943445622221,8.36240897761537,1,2,7,5,0.0,4,3,4,3,2,6,2.833213344056216,1,0.0,7.226936018493289,1391.0,5,1,7.238496840894365,0.0,0.0,7.238496840894365,0.0,0.0,2,0,2,1,4,5,7,0,0,2,2.0,530.0,3,3,2,5.056245805348308,5.0689042022202315,0.0,0.0,0.0,0.0,0,0.0,7,2008,1,-0.4999999999999997,0.0,1,0,7.931284761525891,7.249925536717988,5.0689042022202315,5.752572638825633,2.0,2.0,0.0,1.0,2.5,0,1,1,0,4,4,4.0,0,0,2,3.5,3.0,3.5,0,4,5,9.876886870738948,3.0191557884975793,9.54043517305957,8.219056661060598,9.183791036742646,9.183791036742646,265.0,0.011502516175413372,0.5,0.5,0.056793673616103525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
4.454347296253507,9.570250078424845,1,2,8,5,6.447305862541213,4,3,5,3,4,6,7.150701457592526,1,0.0,6.267200548541362,1800.0,5,1,7.496097345175956,0.0,0.0,7.496097345175956,1.0,0.0,2,0,3,1,4,7,7,1,4,3,3.0,765.0,3,3,2,5.602118820879701,4.3694478524670215,0.0,0.0,0.0,0.0,0,0.0,5,2006,1,0.49999999999999994,0.0,1,0,8.188966863648876,8.031060180240619,4.3694478524670215,5.855071922202427,3.0,3.0,0.0,1.0,2.3333333333333335,1,1,1,1,4,4,4.0,0,0,3,3.5,3.0,4.0,4,4,5,10.268165387743457,3.3945083935113587,9.798182590890704,8.71948076085107,9.575052927597383,9.575052927597383,255.0,0.7077777777777777,0.5,0.5,0.021666666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
4.394449154672439,9.169622538697624,1,2,7,5,5.1298987149230735,3,3,3,3,1,1,0.0,1,0.0,7.060476365999801,1164.0,3,1,7.060476365999801,0.0,0.0,7.060476365999801,0.0,0.0,1,1,3,1,3,6,7,0,0,1,2.0,528.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7,2006,1,-0.4999999999999997,0.0,1,0,7.753194269884341,7.060476365999801,0.0,0.0,1.5,1.0,1.0,0.5,2.0,0,0,0,1,37,37,37.0,0,0,2,3.0,3.0,3.0,0,3,3,9.69873632077599,2.8504752608968524,9.36228862824824,8.215276958936633,9.00565049932022,9.00565049932022,264.0,0.0,0.5,0.5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
4.418840607796598,9.428591977209965,1,2,8,5,6.1463292576688975,5,3,5,4,1,1,0.0,1,0.0,7.118826249062078,1234.0,5,1,7.142827401161621,7.180069874302796,0.0,7.854381210652365,0.0,0.0,2,1,4,1,5,10,7,1,4,3,3.0,666.0,3,3,2,5.783825182329737,4.61512051684126,0.0,0.0,0.0,0.0,0,0.0,7,2006,1,-0.4999999999999997,0.0,1,0,8.24564690087386,7.854381210652365,4.61512051684126,6.052089168924417,2.5,2.0,1.0,0.625,2.5,1,1,1,1,0,0,0.0,1,0,3,4.0,3.0,4.5,4,5,5,10.32485881766135,3.4493524235492026,9.854874872615435,8.580918882296782,9.19755903761145,9.933483152571508,222.0,0.0,0.32388451443569555,0.6761154855643045,0.026246719160104987,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
4.343805421853684,8.939974177289633,1,2,5,9,0.0,3,4,4,3,1,1,0.0,1,0.0,5.8888779583328805,360.0,4,1,6.940222469119639,6.660575149839686,0.0,7.502738210754851,0.0,0.0,2,0,4,2,4,8,7,1,1,1,2.0,672.0,3,3,0,5.84354441703136,0.0,3.713572066704308,0.0,0.0,0.0,0,0.0,5,2010,1,0.49999999999999994,0.0,1,0,7.6838639802564295,7.502738210754851,3.713572066704308,5.953243334287785,2.0,2.0,0.0,0.5,2.0,1,0,1,0,110,14,11.0,0,1,-4,3.5,3.0,3.5,1,4,4,9.292933670280036,2.4731713935695794,9.88067941321012,8.119993827725105,7.496097345175956,9.11173476822206,336.0,0.0,0.16574585635359115,0.8342541436464088,0.01841620626151013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
4.2626798770413155,9.036106025364846,1,2,7,5,4.700480365792417,4,3,4,3,3,6,6.569481420414296,1,0.0,6.635946555686647,1473.0,5,1,7.3031700512368,0.0,0.0,7.3031700512368,1.0,0.0,2,0,3,1,4,7,7,0,0,2,2.0,606.0,3,3,2,0.0,3.58351893845611,0.0,4.976733742420574,0.0,0.0,0,0.0,5,2010,1,0.49999999999999994,0.0,1,0,7.992268643270745,7.69484807238461,5.19295685089021,5.19295685089021,3.0,3.0,0.0,1.0,2.3333333333333335,0,1,0,1,6,5,6.0,0,1,2,3.5,3.0,3.5,0,4,5,9.93788897925346,3.0772661765352534,9.601436066117046,8.353025845202325,9.241063544619024,9.248502833070532,303.0,0.48336727766463,0.49814000676361175,0.5018599932363882,0.06053432532972607,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
4.2626798770413155,8.630700432209832,1,2,4,5,0.0,2,2,0,0,0,0,0.0,0,0.0,0.0,0.0,2,0,5.921578419643816,6.580639137284949,0.0,6.996681488176539,0.0,0.0,2,0,3,2,2,7,4,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.160803920954665,7,2010,0,-0.4999999999999997,0.0,0,0,6.996681488176539,6.996681488176539,0.0,0.0,2.0,2.0,0.0,0.6666666666666666,2.3333333333333335,0,0,0,0,80,60,0.0,0,1,-1,2.0,0.0,0.0,0,2,2,8.382289428951436,1.6804553996693807,8.605387202152153,0.0,0.0,8.382289428951436,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
4.394449154672439,11.65399090524883,1,0,7,5,5.863631175598097,3,3,4,3,4,6,7.106606137727303,1,0.0,6.052089168924417,1643.0,3,1,7.509335266016592,0.0,0.0,7.509335266016592,1.0,0.0,2,0,2,1,4,5,7,2,3,1,2.0,739.0,3,3,2,5.942799375126701,3.8918202981106265,0.0,0.0,0.0,0.0,0,0.0,6,2007,1,1.2246467991473532e-16,0.0,1,0,8.151333337900432,8.020927718981577,3.8918202981106265,6.061456918928017,3.0,3.0,0.0,1.5,2.5,1,1,1,1,36,5,36.0,0,1,2,3.0,3.0,3.5,3,4,3,10.096996298720647,3.2295783480013363,9.760540543216194,8.551401362745974,9.3502762122737,9.454775637424682,369.5,0.7419354838709677,0.4738967406980098,0.5261032593019902,0.013844822613210269,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
3.8918202981106265,8.738895704934043,1,2,8,5,5.176149732573829,4,3,4,3,1,6,6.761572768804055,1,0.0,6.135564891081739,1324.0,5,1,7.1891677384203225,0.0,0.0,7.1891677384203225,1.0,0.0,2,0,2,1,4,6,7,1,4,3,2.0,550.0,3,3,2,5.262690188904886,3.6635616461296463,0.0,0.0,0.0,0.0,0,0.0,12,2009,1,-2.4492935982947064e-16,0.6931471805599453,1,0,7.88193748927207,7.690743163541872,3.6635616461296463,5.442417710521793,3.0,3.0,0.0,1.5,3.0,1,1,1,1,3,3,3.0,0,0,3,3.5,3.0,3.5,4,4,5,9.961048663060659,3.099371308313477,9.491073355339758,8.38958706681109,9.267948684596496,9.267948684596496,275.0,0.6518126888217523,0.5,0.5,0.014350453172205438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
4.189654742026425,9.107088742165708,1,2,7,5,0.0,4,3,4,3,3,1,0.0,1,0.0,6.591673732008658,728.0,5,1,6.591673732008658,6.591673732008658,0.0,7.284134806195205,0.0,0.0,2,1,3,1,4,8,7,1,4,3,2.0,400.0,3,3,2,4.61512051684126,3.2188758248682006,0.0,0.0,0.0,0.0,0,0.0,7,2007,1,-0.4999999999999997,0.0,1,0,7.68937110752969,7.284134806195205,3.2188758248682006,4.8283137373023015,2.5,2.0,1.0,0.8333333333333334,2.6666666666666665,1,1,1,0,0,0,0.0,1,0,2,3.5,3.0,3.5,4,4,5,9.634888894560614,2.7904286403681122,9.298442820197728,7.937731775260109,8.536407410340042,9.229456489168413,200.0,0.0,0.3333333333333333,0.6666666666666666,0.01098901098901099,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
4.276666119016055,8.876684166614451,1,2,5,7,3.7376696182833684,3,3,3,3,1,1,0.0,1,0.0,6.776506992372183,876.0,3,1,6.807934943699926,0.0,0.0,6.807934943699926,0.0,0.0,1,0,3,1,3,6,7,0,0,1,1.0,408.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12,2008,1,-2.4492935982947064e-16,0.6931471805599453,1,0,7.484930283289661,6.807934943699926,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,2.0,0,0,0,1,42,42,42.0,0,0,-2,3.0,3.0,3.0,0,3,3,9.093918908958932,2.2925347571405443,9.430359045942868,7.621195162809845,8.385032287813898,8.416488487294606,408.0,0.0,0.49213483146067416,0.5078651685393258,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
4.04305126783455,8.326274787396764,1,2,3,6,0.0,4,3,3,3,1,1,0.0,1,0.0,5.602118820879701,270.0,4,1,6.593044534142437,0.0,0.0,6.593044534142437,0.0,0.0,1,0,2,1,3,5,2,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7,2008,0,-0.4999999999999997,0.0,1,0,6.907755278982137,6.593044534142437,0.0,0.0,1.0,1.0,0.0,0.5,2.5,0,0,0,0,73,5,0.0,0,1,-3,3.5,0.0,3.0,0,3,4,8.005700678662542,1.3855440797291865,8.698681067461614,0.0,6.698268054115413,7.690743163541872,0.0,0.0,0.2702702702702703,0.7297297297297297,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
4.204692619390966,9.072571442231286,1,1,4,7,0.0,3,3,3,3,2,1,0.0,1,0.0,6.756932389247553,859.0,4,1,6.756932389247553,5.768320995793772,0.0,7.072421900537371,0.0,0.0,1,0,2,1,3,7,7,0,0,2,1.0,384.0,3,3,0,4.23410650459726,0.0,4.59511985013459,0.0,0.0,0.0,0,0.0,1,2010,1,0.49999999999999994,0.6238107163648714,1,0,7.61972421378267,7.072421900537371,4.59511985013459,5.117993812416755,1.0,1.0,0.0,0.5,3.5,0,0,1,0,110,60,46.0,0,1,-3,3.0,3.0,3.0,0,3,4,9.00565049932022,2.2135352761605347,9.565213693968287,7.337587743538596,8.142354276849835,8.45807992692373,384.0,0.0,0.4216985763377516,0.5783014236622485,0.048109965635738834,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
3.713572066704308,8.449342524508063,1,2,8,5,0.0,4,3,4,3,2,6,6.643789733147672,1,0.0,6.135564891081739,1228.0,4,1,7.113956109566034,0.0,0.0,7.113956109566034,1.0,0.0,2,0,2,1,4,5,7,1,4,3,2.0,472.0,3,3,2,5.1298987149230735,4.795790545596741,0.0,0.0,0.0,0.0,0,0.0,10,2008,1,-0.8660254037844386,0.40546510810816444,1,0,7.806696372521179,7.59890045687141,4.795790545596741,5.666426688112432,3.0,3.0,0.0,1.5,2.5,1,1,1,0,20,19,20.0,0,1,3,3.5,3.0,3.5,4,4,4,9.885781725417196,3.0276184624163127,9.415808631610384,8.236685322712457,9.192685436737461,9.192685436737461,236.0,0.6245928338762216,0.5,0.5,0.048859934853420196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
