LotFrontage,LotArea,Street,LandSlope,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,HasGarage,MoSold_sin,MoSold_cos,HasBasement,HasPool,TotalSF,TotalFinishedSF,TotalPorchSF,TotalOutdoorSF,TotalBath,TotalFullBath,TotalHalfBath,BathPerBedroom,RoomPerBedroom,HasFireplace,HasPorch,HasWoodDeck,HasMasVnr,HouseAge,RemodAge,GarageAge,IsNewHouse,IsRemodeled,QualityConditionGap,ExteriorScore,GarageScore,BasementScore,FireplaceScore,KitchenScore,HeatingScore,QualAreaInteraction,QualTotalSF,CondAreaInteraction,QualGarageInteraction,QualBasementInteraction,QualGrLivAreaInteraction,GarageAreaPerCar,FinishedBsmtRatio,BasementRatio,LivingAreaRatio,PorchRatio,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_NoAlley,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosN,Condition1_RRAn,Condition1_Rare,Condition2_Rare,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_Rare,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Hip,RoofStyle_Rare,RoofMatl_Rare,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Rare,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_Rare,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Rare,Foundation_Slab,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NoGarage,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_NoFence,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_New,SaleType_Rare,SaleType_WD,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleCondition_Rare
4.330733340286331,8.987821625430815,1,2,8,5,4.709530201312334,4,3,4,3,1,6,6.300785794663244,1,0.0,5.666426688112432,832.0,5,1,6.725033642166843,7.00669522683704,0.0,7.568379267836522,1.0,0.0,2,1,3,1,3,8,7,0,0,3,2.0,552.0,3,3,2,0.0,5.017279836814924,0.0,0.0,0.0,0.0,0,0.0,12,2009,1,-2.4492935982947064e-16,0.6931471805599453,1,0,7.92588031673756,7.8160138391590275,5.017279836814924,5.017279836814924,3.5,3.0,1.0,1.1666666666666667,2.6666666666666665,0,1,0,1,0,0,0.0,1,0,3,3.5,3.0,3.5,0,3,5,10.005005695726476,3.141389845976354,9.53502917005706,8.393216011596527,8.803424211600703,9.647368744540465,276.0,0.6538461538461539,0.3006866642573184,0.6993133357426816,0.054210336104083844,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
4.110873864173311,8.881975184248867,1,2,7,9,0.0,4,4,4,4,1,5,5.860786223465865,4,5.351858133476067,0.0,560.0,5,1,6.3561076606958915,6.329720905522696,0.0,7.035268599281097,1.0,0.0,1,0,3,1,4,6,7,0,0,2,2.0,576.0,3,3,2,5.54907608489522,0.0,0.0,0.0,0.0,0.0,0,0.0,4,2009,1,0.8660254037844387,0.0,1,0,7.4360278163518485,7.4360278163518485,0.0,5.54907608489522,2.0,2.0,0.0,0.6666666666666666,2.0,0,0,1,0,73,2,38.0,0,1,-2,4.0,3.0,4.0,0,4,5,9.381432446818588,2.5545104457337073,9.632728147280256,8.302265794873367,8.27410200229233,8.980423936374544,288.0,1.0,0.3303834808259587,0.6696165191740413,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
4.110873864173311,9.021839764105513,1,2,5,5,0.0,3,3,3,3,1,3,6.317164686747284,4,5.7430031878094825,0.0,864.0,4,1,6.762729506931879,0.0,0.0,6.762729506931879,0.0,0.0,1,0,3,1,3,5,7,1,1,1,1.0,360.0,3,3,2,0.0,0.0,5.4680601411351315,0.0,0.0,0.0,0,0.0,12,2009,1,-2.4492935982947064e-16,0.6931471805599453,1,0,7.455298485683291,7.455298485683291,5.4680601411351315,5.4680601411351315,1.0,1.0,0.0,0.3333333333333333,1.6666666666666667,1,0,0,0,44,44,44.0,0,0,0,3.0,3.0,3.0,1,3,4,9.0642735958414,2.265921108622454,9.0642735958414,7.496097345175956,8.371242135931933,8.371242135931933,360.0,1.0,0.5,0.5,0.13657407407407407,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
4.31748811353631,9.391744841707654,1,1,6,7,0.0,3,3,3,3,1,2,5.7899601708972535,1,0.0,5.966146739123692,715.0,2,1,6.745236349484363,6.699500340161678,0.0,7.415175109613295,0.0,0.0,1,1,3,1,3,6,7,1,4,1,1.0,240.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8,2008,1,-0.8660254037844385,0.0,1,0,7.773173680482536,7.594381242551817,0.0,0.0,1.5,1.0,1.0,0.5,2.0,1,0,0,0,74,13,69.0,0,1,-1,3.0,3.0,3.0,4,3,2,9.564582358673212,2.7245795030534206,9.718723014091033,7.273092595999522,8.364275084991524,9.206432747145165,240.0,0.45594405594405596,0.30105263157894735,0.6989473684210527,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
4.110873864173311,9.039670667922676,1,1,5,5,4.919980925828125,3,3,4,3,1,3,6.424869023905388,1,0.0,6.052089168924417,1040.0,3,1,6.947937068614969,0.0,0.0,6.947937068614969,0.0,0.0,2,0,3,1,3,5,7,0,0,0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8,2009,0,-0.8660254037844385,0.0,1,0,7.640603826393634,7.4127640174265625,0.0,0.0,2.0,2.0,0.0,0.6666666666666666,1.6666666666666667,0,0,0,1,31,31,0.0,0,0,0,3.0,0.0,3.5,0,3,3,9.249657234353133,2.4336133554004498,9.249657234353133,0.0,8.556606193773073,8.556606193773073,0.0,0.5923076923076923,0.5,0.5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
3.784189633918261,8.030409562130485,1,2,7,5,2.9444389791664403,4,3,4,3,1,1,0.0,1,0.0,7.226936018493289,1375.0,5,1,7.254884810077338,0.0,0.0,7.254884810077338,0.0,0.0,2,0,2,1,4,6,7,1,3,3,2.0,398.0,3,3,2,4.976733742420574,3.044522437723423,0.0,0.0,0.0,0.0,0,0.0,5,2006,1,0.49999999999999994,0.0,1,0,7.933796874815411,7.254884810077338,3.044522437723423,5.10594547390058,2.0,2.0,0.0,1.0,3.0,1,1,1,1,2,2,2.0,0,0,2,3.5,3.0,3.5,3,4,5,9.879399757007038,3.0215462084469706,9.542948007780955,7.932721027481948,9.172223049863055,9.200189020919808,199.0,0.0,0.49300824668339904,0.506991753316601,0.007171029042667623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
4.454347296253507,9.271341393533582,1,2,7,5,0.0,3,4,3,4,4,6,6.658011045870748,1,0.0,6.214608098422191,1277.0,3,1,7.15305163493748,0.0,0.0,7.15305163493748,1.0,0.0,1,0,2,1,3,5,7,1,1,1,2.0,526.0,3,3,2,0.0,0.0,0.0,0.0,5.176149732573829,0.0,0,0.0,4,2007,1,0.8660254037844387,0.0,1,0,7.845807502637805,7.628517626575055,5.176149732573829,5.176149732573829,2.0,2.0,0.0,1.0,2.5,1,0,0,0,37,37,37.0,0,0,2,3.5,3.0,3.5,1,3,3,9.79138211875182,2.937997222902753,9.454932254496262,8.211482916445066,9.09829086816756,9.09829086816756,263.0,0.6092404072043853,0.5,0.5,0.06891151135473766,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
4.382026634673881,9.15704507491796,1,2,5,7,5.41610040220442,3,3,3,3,1,2,5.958424693029782,1,0.0,5.8377304471659395,728.0,5,1,6.790097235513905,6.6293632534374485,0.0,7.405495663199472,0.0,0.0,1,1,3,1,4,7,7,2,4,1,1.0,312.0,3,3,2,5.1298987149230735,0.0,0.0,0.0,0.0,0.0,0,0.0,6,2007,1,1.2246467991473532e-16,0.0,1,0,7.771910256435763,7.616283561580385,0.0,5.1298987149230735,1.5,1.0,1.0,0.5,2.3333333333333335,1,0,1,1,65,12,65.0,0,1,-2,3.0,3.0,3.0,4,4,5,9.381010986029276,2.554121718809473,9.717459133810847,7.353081920515432,8.200013648175434,9.014447135152134,312.0,0.5302197802197802,0.3069139966273187,0.6930860033726813,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
4.59511985013459,9.343909263897597,1,2,8,5,5.517452896464707,4,3,4,3,1,1,0.0,1,0.0,7.394493107219038,1626.0,5,1,7.399398083331354,0.0,0.0,7.399398083331354,0.0,0.0,2,0,3,1,4,7,7,1,4,2,3.0,866.0,3,3,2,0.0,3.8066624897703196,0.0,0.0,0.0,0.0,0,0.0,5,2007,1,0.49999999999999994,0.0,1,0,8.089789175789319,7.399398083331354,3.8066624897703196,3.8066624897703196,2.0,2.0,0.0,0.6666666666666666,2.3333333333333335,1,1,0,1,1,1,1.0,0,0,3,3.5,3.0,3.5,4,4,5,10.168962358863777,3.298795448044074,9.69898173460629,8.843470781627381,9.473396704601559,9.47830431356186,288.6666666666667,0.0,0.49877300613496933,0.5012269938650307,0.013496932515337423,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
4.343805421853684,9.1369090938903,1,2,6,5,4.795790545596741,4,3,4,3,1,6,6.056784013228625,1,0.0,6.008813185442595,832.0,5,1,6.725033642166843,6.778784897685177,0.0,7.444833273892193,0.0,0.0,2,1,3,1,4,7,7,0,0,2,2.0,506.0,3,3,2,4.976733742420574,4.2626798770413155,0.0,0.0,0.0,0.0,0,0.0,6,2008,1,1.2246467991473532e-16,0.0,1,0,7.841099765422119,7.667158255319148,4.2626798770413155,5.3706380281276624,2.5,2.0,1.0,0.8333333333333334,2.3333333333333335,0,1,1,1,15,15,15.0,0,0,1,3.5,3.0,3.5,0,4,5,9.632531483999934,2.7882159781254803,9.450223039294668,8.01862546504575,8.51579221050061,9.236105579862208,253.0,0.5120192307692307,0.32730133752950435,0.6726986624704957,0.02753737214791503,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
4.135166556742356,8.82776136765472,1,2,8,5,0.0,4,3,4,3,3,6,5.910796644040527,4,7.02197642307216,0.0,1488.0,3,1,7.315218389752975,0.0,0.0,7.315218389752975,1.0,0.0,1,1,1,1,4,4,7,0,0,2,2.0,528.0,3,3,2,0.0,4.007333185232471,0.0,0.0,4.948759890378168,0.0,0,0.0,6,2010,1,1.2246467991473532e-16,0.0,1,0,8.003363058629947,8.003363058629947,5.272999558563747,5.272999558563747,2.5,2.0,1.0,2.5,4.0,0,1,0,0,25,25,25.0,0,0,3,3.5,3.0,3.5,0,4,3,10.082512013210788,3.2156706939192525,9.612533466213927,8.348774539791274,9.384713758920963,9.3940775929113,264.0,1.0,0.49765886287625416,0.5023411371237458,0.06488294314381271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
4.532599493153256,9.38873757187798,1,2,7,6,0.0,3,3,4,3,1,1,0.0,1,0.0,6.695798917058491,808.0,3,1,7.057897937411856,6.695798917058491,0.0,7.585788821732034,0.0,0.0,2,1,3,1,3,8,7,1,4,2,2.0,534.0,3,3,2,0.0,0.0,0.0,0.0,5.6240175061873385,0.0,0,0.0,11,2007,1,-0.5000000000000004,0.6238107163648713,1,0,7.9294865233142895,7.585788821732034,5.6240175061873385,5.6240175061873385,2.5,2.0,1.0,0.8333333333333334,2.6666666666666665,1,0,0,0,30,30,30.0,0,0,1,3.0,3.0,3.5,4,3,3,9.87508807801443,3.017444840459641,9.720945971538624,8.226573474977114,8.640648995343156,9.531263778207766,267.0,0.0,0.29096146921137916,0.7090385307886208,0.09938782859200576,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
3.58351893845611,8.209580483475577,1,2,6,5,4.394449154672439,3,3,4,3,4,6,6.131226489483141,1,0.0,4.48863636973214,547.0,5,1,6.9782137426306985,0.0,0.0,6.9782137426306985,1.0,0.0,1,0,2,1,3,5,7,0,0,2,2.0,525.0,3,3,2,0.0,3.367295829986474,0.0,0.0,0.0,0.0,0,0.0,6,2008,1,1.2246467991473532e-16,0.0,1,0,7.3901814282264295,7.3343293503005365,3.367295829986474,3.367295829986474,2.0,2.0,0.0,1.0,2.5,0,1,0,1,3,3,3.0,0,0,1,3.0,3.0,3.5,0,3,5,9.18142636181154,2.3715512974587685,8.999125391527247,8.055475141757274,8.096512917501594,8.769196271411001,262.5,0.8391224862888482,0.3378628783199506,0.6621371216800495,0.017294626312538603,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
4.709530201312334,9.614337736809313,1,2,8,5,5.720311776607412,4,3,5,3,4,6,7.208600337960199,1,0.0,6.440946540632921,1976.0,5,1,7.589335823170617,0.0,0.0,7.589335823170617,1.0,0.0,2,0,2,1,4,7,7,1,5,2,3.0,908.0,3,3,2,5.5254529391317835,4.1588830833596715,0.0,0.0,0.0,0.0,0,0.0,7,2007,1,-0.4999999999999997,0.0,1,0,8.282230063296685,8.109826276018477,4.1588830833596715,5.749392985908253,3.0,3.0,0.0,1.5,3.5,1,1,1,1,1,0,1.0,0,1,3,3.5,3.0,4.0,5,4,5,10.361450229602047,3.4848029655169523,9.891465577308802,8.890823576004383,9.668334677096187,9.668334677096187,302.6666666666667,0.6831983805668016,0.5,0.5,0.015941295546558706,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
3.7376696182833684,8.581294116822761,1,2,8,5,0.0,4,3,4,3,3,6,7.087573705557973,1,0.0,5.700443573390687,1494.0,5,1,7.410347097821024,0.0,0.0,7.410347097821024,1.0,0.0,2,0,2,1,5,6,7,0,0,2,2.0,499.0,3,3,2,4.574710978503383,3.8918202981106265,0.0,0.0,0.0,0.0,0,0.0,8,2007,1,-0.8660254037844385,0.0,1,0,8.054204897064407,7.954723334497908,3.8918202981106265,4.976733742420574,3.0,3.0,0.0,1.5,3.0,0,1,1,0,7,7,7.0,0,0,3,3.5,3.0,3.5,0,5,5,10.133368357503002,3.264537290236083,9.663388566822505,8.292298107063221,9.38873757187798,9.489259158757807,249.5,0.8005354752342704,0.47488874761602035,0.5251112523839797,0.015257469802924348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
4.394449154672439,9.0455836463617,1,2,5,6,0.0,3,3,3,3,1,6,6.447305862541213,1,0.0,5.831882477283517,970.0,3,1,6.878326468291325,0.0,0.0,6.878326468291325,1.0,0.0,1,0,2,1,3,5,7,0,0,1,2.0,624.0,3,3,2,0.0,3.2188758248682006,0.0,0.0,5.262690188904886,0.0,0,0.0,7,2007,1,-0.4999999999999997,0.0,1,0,7.57095858316901,7.3783837129967145,5.37989735354046,5.37989735354046,2.0,2.0,0.0,1.0,2.5,0,1,0,0,44,44,11.0,0,0,-1,3.0,3.0,3.0,0,3,3,9.179984251961283,2.3702437414678603,9.36228862824824,8.045908742270779,8.486940148245216,8.486940148245216,312.0,0.6494845360824743,0.5,0.5,0.11134020618556702,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
4.330733340286331,9.482350275033667,1,1,6,5,5.375278407684165,3,3,4,3,4,6,6.902742737158593,1,0.0,6.184148890937483,1478.0,5,1,7.309212365692763,0.0,0.0,7.309212365692763,1.0,0.0,2,0,3,1,4,7,7,1,3,3,2.0,508.0,3,3,2,4.948759890378168,3.6888794541139363,0.0,0.0,0.0,0.0,0,0.0,4,2008,1,0.8660254037844387,0.0,1,0,7.99699040583765,7.81923445385907,3.6888794541139363,5.19295685089021,3.0,3.0,0.0,1.0,2.3333333333333335,1,1,1,1,11,10,11.0,0,1,1,3.0,3.0,3.5,3,4,5,9.788469440951861,2.9352388931250286,9.606159103032542,8.022568946988255,9.090317329376452,9.100413892597578,254.0,0.6725304465493911,0.49747559744193875,0.5025244025580613,0.013126893301918546,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
4.663439094112067,9.524713059681009,1,2,9,5,6.650279048587422,5,3,4,3,3,1,0.0,1,0.0,7.675081857716334,2153.0,5,1,7.635303886259415,6.354370040797351,0.0,7.880048200971577,0.0,0.0,2,1,3,1,5,9,7,1,4,3,3.0,694.0,3,3,2,6.028278520230698,4.442651256490317,0.0,0.0,0.0,0.0,0,0.0,3,2007,1,1.0,6.123233995736766e-17,1,0,8.475746001502063,7.880048200971577,4.442651256490317,6.212606095751519,2.5,2.0,1.0,0.8333333333333334,3.0,1,1,1,1,1,1,1.0,0,0,4,4.0,3.0,3.5,4,5,5,10.672785260669624,3.7879099775768905,10.085017129129874,8.73985662749357,9.87189368094495,10.076936530826485,231.33333333333334,0.0,0.4489157631359466,0.5510842368640534,0.01751459549624687,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
